country,vaccine,year,immunization_coverage
slb,dtp1,1982,47.0
slb,dtp1,1983,52.0
slb,dtp1,1984,70.0
slb,dtp1,1985,63.0
slb,dtp1,1986,67.0
slb,dtp1,1987,86.0
slb,dtp1,1988,87.0
slb,dtp1,1989,86.0
slb,dtp1,1990,91.0
slb,dtp1,1991,91.0
slb,dtp1,1992,88.0
slb,dtp1,1993,85.0
slb,dtp1,1994,87.0
slb,dtp1,1995,87.0
slb,dtp1,1996,89.0
slb,dtp1,1997,89.0
slb,dtp1,1998,88.0
slb,dtp1,1999,96.0
slb,dtp1,2000,95.0
slb,dtp1,2001,84.0
slb,dtp1,2002,82.0
slb,dtp1,2003,86.0
slb,dtp1,2004,91.0
slb,dtp1,2005,93.0
slb,dtp1,2006,99.0
slb,dtp1,2007,93.0
slb,dtp1,2008,85.0
slb,dtp1,2009,88.0
slb,dtp1,2010,90.0
slb,dtp1,2011,97.0
slb,dtp1,2012,96.0
slb,dtp1,2013,88.0
slb,dtp1,2014,83.0
slb,dtp1,2015,93.0
slb,dtp1,2016,99.0
slb,dtp1,2017,99.0
slb,dtp3,1980,46.0
slb,dtp3,1981,35.0
slb,dtp3,1982,23.0
slb,dtp3,1983,27.0
slb,dtp3,1984,45.0
slb,dtp3,1985,38.0
slb,dtp3,1986,42.0
slb,dtp3,1987,66.0
slb,dtp3,1988,69.0
slb,dtp3,1989,67.0
slb,dtp3,1990,77.0
slb,dtp3,1991,76.0
slb,dtp3,1992,71.0
slb,dtp3,1993,65.0
slb,dtp3,1994,68.0
slb,dtp3,1995,69.0
slb,dtp3,1996,72.0
slb,dtp3,1997,72.0
slb,dtp3,1998,70.0
slb,dtp3,1999,88.0
slb,dtp3,2000,86.0
slb,dtp3,2001,84.0
slb,dtp3,2002,78.0
slb,dtp3,2003,84.0
slb,dtp3,2004,90.0
slb,dtp3,2005,89.0
slb,dtp3,2006,99.0
slb,dtp3,2007,88.0
slb,dtp3,2008,85.0
slb,dtp3,2009,86.0
slb,dtp3,2010,83.0
slb,dtp3,2011,91.0
slb,dtp3,2012,92.0
slb,dtp3,2013,83.0
slb,dtp3,2014,77.0
slb,dtp3,2015,87.0
slb,dtp3,2016,94.0
slb,dtp3,2017,94.0
sle,bcg,1999,73.0
sle,bcg,2000,74.0
sle,bcg,2001,63.0
sle,bcg,2002,76.0
sle,bcg,2003,89.0
sle,bcg,2004,86.0
sle,bcg,2005,85.0
sle,bcg,2006,83.0
sle,bcg,2007,82.0
sle,bcg,2008,91.0
sle,bcg,2009,96.0
sle,bcg,2010,97.0
sle,bcg,2011,97.0
sle,bcg,2012,98.0
sle,bcg,2013,99.0
sle,bcg,2014,90.0
sle,bcg,2015,90.0
sle,bcg,2016,92.0
sle,bcg,2017,90.0
sle,dtp1,1999,68.0
sle,dtp1,2000,64.0
sle,dtp1,2001,58.0
sle,dtp1,2002,89.0
sle,dtp1,2003,90.0
sle,dtp1,2004,82.0
sle,dtp1,2005,80.0
sle,dtp1,2006,79.0
sle,dtp1,2007,77.0
sle,dtp1,2008,84.0
sle,dtp1,2009,94.0
sle,dtp1,2010,95.0
sle,dtp1,2011,97.0
sle,dtp1,2012,98.0
sle,dtp1,2013,98.0
sle,dtp1,2014,88.0
sle,dtp1,2015,95.0
sle,dtp1,2016,97.0
sle,dtp1,2017,98.0
sle,dtp3,1999,43.0
sle,dtp3,2000,44.0
sle,dtp3,2001,38.0
sle,dtp3,2002,53.0
sle,dtp3,2003,73.0
sle,dtp3,2004,65.0
sle,dtp3,2005,65.0
sle,dtp3,2006,64.0
sle,dtp3,2007,64.0
sle,dtp3,2008,77.0
sle,dtp3,2009,84.0
sle,dtp3,2010,86.0
sle,dtp3,2011,89.0
sle,dtp3,2012,91.0
sle,dtp3,2013,92.0
sle,dtp3,2014,83.0
sle,dtp3,2015,86.0
sle,dtp3,2016,84.0
sle,dtp3,2017,90.0
slv,bcg,1980,56.0
slv,bcg,1981,47.0
slv,bcg,1982,46.0
slv,bcg,1983,48.0
slv,bcg,1984,22.0
slv,bcg,1985,50.0
slv,bcg,1986,51.0
slv,bcg,1987,55.0
slv,bcg,1988,56.0
slv,bcg,1989,62.0
slv,bcg,1990,75.0
slv,bcg,1991,67.0
slv,bcg,1992,62.0
slv,bcg,1993,79.0
slv,bcg,1994,82.0
slv,bcg,1995,99.0
slv,bcg,1996,98.0
slv,bcg,1997,95.0
slv,bcg,1998,99.0
slv,bcg,1999,99.0
slv,bcg,2000,99.0
slv,bcg,2001,92.0
slv,bcg,2002,92.0
slv,bcg,2003,91.0
slv,bcg,2004,94.0
slv,bcg,2005,84.0
slv,bcg,2006,93.0
slv,bcg,2007,99.0
slv,bcg,2008,99.0
slv,bcg,2009,99.0
slv,bcg,2010,96.0
slv,bcg,2011,95.0
slv,bcg,2012,90.0
slv,bcg,2013,90.0
slv,bcg,2014,85.0
slv,bcg,2015,99.0
slv,bcg,2016,87.0
slv,bcg,2017,83.0
slv,dtp1,1980,69.0
slv,dtp1,1981,67.0
slv,dtp1,1982,67.0
slv,dtp1,1983,45.0
slv,dtp1,1984,56.0
slv,dtp1,1985,78.0
slv,dtp1,1986,74.0
slv,dtp1,1987,77.0
slv,dtp1,1988,84.0
slv,dtp1,1989,84.0
slv,dtp1,1990,93.0
slv,dtp1,1991,82.0
slv,dtp1,1992,82.0
slv,dtp1,1993,92.0
slv,dtp1,1994,96.0
slv,dtp1,1995,99.0
slv,dtp1,1996,98.0
slv,dtp1,1997,98.0
slv,dtp1,1998,99.0
slv,dtp1,1999,98.0
slv,dtp1,2000,99.0
slv,dtp1,2001,97.0
slv,dtp1,2002,93.0
slv,dtp1,2003,98.0
slv,dtp1,2004,96.0
slv,dtp1,2005,96.0
slv,dtp1,2006,98.0
slv,dtp1,2007,99.0
slv,dtp1,2008,99.0
slv,dtp1,2009,97.0
slv,dtp1,2010,90.0
slv,dtp1,2011,90.0
slv,dtp1,2012,92.0
slv,dtp1,2013,97.0
slv,dtp1,2014,96.0
slv,dtp1,2015,93.0
slv,dtp1,2016,97.0
slv,dtp1,2017,95.0
slv,dtp3,1980,44.0
slv,dtp3,1981,42.0
slv,dtp3,1982,42.0
slv,dtp3,1983,21.0
slv,dtp3,1984,31.0
slv,dtp3,1985,55.0
slv,dtp3,1986,50.0
slv,dtp3,1987,53.0
slv,dtp3,1988,63.0
slv,dtp3,1989,64.0
slv,dtp3,1990,80.0
slv,dtp3,1991,61.0
slv,dtp3,1992,60.0
slv,dtp3,1993,79.0
slv,dtp3,1994,90.0
slv,dtp3,1995,99.0
slv,dtp3,1996,96.0
slv,dtp3,1997,97.0
slv,dtp3,1998,99.0
slv,dtp3,1999,94.0
slv,dtp3,2000,99.0
slv,dtp3,2001,92.0
slv,dtp3,2002,81.0
slv,dtp3,2003,94.0
slv,dtp3,2004,90.0
slv,dtp3,2005,89.0
slv,dtp3,2006,96.0
slv,dtp3,2007,99.0
slv,dtp3,2008,98.0
slv,dtp3,2009,91.0
slv,dtp3,2010,89.0
slv,dtp3,2011,89.0
slv,dtp3,2012,92.0
slv,dtp3,2013,92.0
slv,dtp3,2014,94.0
slv,dtp3,2015,91.0
slv,dtp3,2016,93.0
slv,dtp3,2017,85.0
smr,dtp1,1983,99.0
smr,dtp1,1984,99.0
smr,dtp1,1985,99.0
smr,dtp1,1986,99.0
smr,dtp1,1987,99.0
smr,dtp1,1988,99.0
smr,dtp1,1989,99.0
smr,dtp1,1990,99.0
smr,dtp1,1991,99.0
smr,dtp1,1992,99.0
smr,dtp1,1993,99.0
smr,dtp1,1994,96.0
smr,dtp1,1995,99.0
smr,dtp1,1996,99.0
smr,dtp1,1997,99.0
smr,dtp1,1998,99.0
smr,dtp1,1999,99.0
smr,dtp1,2000,98.0
smr,dtp1,2001,98.0
smr,dtp1,2002,98.0
smr,dtp1,2003,97.0
smr,dtp1,2004,96.0
smr,dtp1,2005,96.0
smr,dtp1,2006,93.0
smr,dtp1,2007,92.0
smr,dtp1,2008,91.0
smr,dtp1,2009,91.0
smr,dtp1,2010,91.0
smr,dtp1,2011,94.0
smr,dtp1,2012,90.0
smr,dtp1,2013,88.0
smr,dtp1,2014,87.0
smr,dtp1,2015,87.0
smr,dtp1,2016,93.0
smr,dtp1,2017,88.0
smr,dtp3,1983,99.0
smr,dtp3,1984,99.0
smr,dtp3,1985,99.0
smr,dtp3,1986,99.0
smr,dtp3,1987,99.0
smr,dtp3,1988,99.0
smr,dtp3,1989,99.0
smr,dtp3,1990,99.0
smr,dtp3,1991,99.0
smr,dtp3,1992,99.0
smr,dtp3,1993,99.0
smr,dtp3,1994,88.0
smr,dtp3,1995,99.0
smr,dtp3,1996,99.0
smr,dtp3,1997,99.0
smr,dtp3,1998,99.0
smr,dtp3,1999,99.0
smr,dtp3,2000,98.0
smr,dtp3,2001,97.0
smr,dtp3,2002,96.0
smr,dtp3,2003,96.0
smr,dtp3,2004,95.0
smr,dtp3,2005,96.0
smr,dtp3,2006,92.0
smr,dtp3,2007,91.0
smr,dtp3,2008,91.0
smr,dtp3,2009,90.0
smr,dtp3,2010,90.0
smr,dtp3,2011,92.0
smr,dtp3,2012,89.0
smr,dtp3,2013,86.0
smr,dtp3,2014,84.0
smr,dtp3,2015,85.0
smr,dtp3,2016,86.0
smr,dtp3,2017,86.0
som,bcg,1980,6.0
som,bcg,1981,3.0
som,bcg,1982,8.0
som,bcg,1983,7.0
som,bcg,1984,17.0
som,bcg,1985,30.0
som,bcg,1986,28.0
som,bcg,1987,33.0
som,bcg,1988,39.0
som,bcg,1989,31.0
som,bcg,1990,31.0
som,bcg,1991,31.0
som,bcg,1992,37.0
som,bcg,1993,42.0
som,bcg,1994,48.0
som,bcg,1995,46.0
som,bcg,1996,43.0
som,bcg,1997,37.0
som,bcg,1998,54.0
som,bcg,1999,71.0
som,bcg,2000,69.0
som,bcg,2001,70.0
som,bcg,2002,60.0
som,bcg,2003,65.0
som,bcg,2004,50.0
som,bcg,2005,50.0
som,bcg,2006,40.0
som,bcg,2007,38.0
som,bcg,2008,36.0
som,bcg,2009,29.0
som,bcg,2010,41.0
som,bcg,2011,39.0
som,bcg,2012,37.0
som,bcg,2013,37.0
som,bcg,2014,37.0
som,bcg,2015,37.0
som,bcg,2016,37.0
som,bcg,2017,37.0
som,dtp1,1981,20.0
som,dtp1,1982,24.0
som,dtp1,1983,24.0
som,dtp1,1984,31.0
som,dtp1,1985,46.0
som,dtp1,1986,40.0
som,dtp1,1987,50.0
som,dtp1,1988,51.0
som,dtp1,1989,41.0
som,dtp1,1990,42.0
som,dtp1,1991,44.0
som,dtp1,1992,45.0
som,dtp1,1993,46.0
som,dtp1,1994,47.0
som,dtp1,1995,46.0
som,dtp1,1996,45.0
som,dtp1,1997,42.0
som,dtp1,1998,51.0
som,dtp1,1999,59.0
som,dtp1,2000,57.0
som,dtp1,2001,57.0
som,dtp1,2002,60.0
som,dtp1,2003,65.0
som,dtp1,2004,50.0
som,dtp1,2005,50.0
som,dtp1,2006,40.0
som,dtp1,2007,59.0
som,dtp1,2008,40.0
som,dtp1,2009,52.0
som,dtp1,2010,55.0
som,dtp1,2011,52.0
som,dtp1,2012,52.0
som,dtp1,2013,52.0
som,dtp1,2014,52.0
som,dtp1,2015,52.0
som,dtp1,2016,52.0
som,dtp1,2017,52.0
som,dtp3,1981,2.0
som,dtp3,1982,5.0
som,dtp3,1983,5.0
som,dtp3,1984,10.0
som,dtp3,1985,22.0
som,dtp3,1986,17.0
som,dtp3,1987,25.0
som,dtp3,1988,26.0
som,dtp3,1989,18.0
som,dtp3,1990,19.0
som,dtp3,1991,20.0
som,dtp3,1992,21.0
som,dtp3,1993,22.0
som,dtp3,1994,23.0
som,dtp3,1995,22.0
som,dtp3,1996,21.0
som,dtp3,1997,19.0
som,dtp3,1998,33.0
som,dtp3,1999,36.0
som,dtp3,2000,33.0
som,dtp3,2001,33.0
som,dtp3,2002,40.0
som,dtp3,2003,40.0
som,dtp3,2004,30.0
som,dtp3,2005,35.0
som,dtp3,2006,26.0
som,dtp3,2007,40.0
som,dtp3,2008,31.0
som,dtp3,2009,42.0
som,dtp3,2010,45.0
som,dtp3,2011,41.0
som,dtp3,2012,42.0
som,dtp3,2013,42.0
som,dtp3,2014,42.0
som,dtp3,2015,42.0
som,dtp3,2016,42.0
som,dtp3,2017,42.0
srb,bcg,1992,97.0
srb,bcg,1993,97.0
srb,bcg,1994,97.0
srb,bcg,1995,97.0
srb,bcg,1996,97.0
srb,bcg,1997,96.0
srb,bcg,1998,89.0
srb,bcg,1999,82.0
srb,bcg,2000,85.0
srb,bcg,2001,88.0
srb,bcg,2002,91.0
srb,bcg,2003,94.0
srb,bcg,2004,97.0
srb,bcg,2005,98.0
srb,bcg,2006,99.0
srb,bcg,2007,98.0
srb,bcg,2008,99.0
srb,bcg,2009,98.0
srb,bcg,2010,99.0
srb,bcg,2011,99.0
srb,bcg,2012,98.0
srb,bcg,2013,97.0
srb,bcg,2014,98.0
srb,bcg,2015,98.0
srb,bcg,2016,98.0
srb,bcg,2017,97.0
srb,dtp1,1992,94.0
srb,dtp1,1993,95.0
srb,dtp1,1994,95.0
srb,dtp1,1995,96.0
srb,dtp1,1996,97.0
srb,dtp1,1997,97.0
srb,dtp1,1998,97.0
srb,dtp1,1999,97.0
srb,dtp1,2000,97.0
srb,dtp1,2001,95.0
srb,dtp1,2002,98.0
srb,dtp1,2003,91.0
srb,dtp1,2004,91.0
srb,dtp1,2005,99.0
srb,dtp1,2006,97.0
srb,dtp1,2007,98.0
srb,dtp1,2008,98.0
srb,dtp1,2009,98.0
srb,dtp1,2010,97.0
srb,dtp1,2011,98.0
srb,dtp1,2012,97.0
srb,dtp1,2013,98.0
srb,dtp1,2014,97.0
srb,dtp1,2015,98.0
srb,dtp1,2016,97.0
srb,dtp1,2017,98.0
srb,dtp3,1992,84.0
srb,dtp3,1993,85.0
srb,dtp3,1994,85.0
srb,dtp3,1995,89.0
srb,dtp3,1996,91.0
srb,dtp3,1997,94.0
srb,dtp3,1998,93.0
srb,dtp3,1999,92.0
srb,dtp3,2000,95.0
srb,dtp3,2001,93.0
srb,dtp3,2002,95.0
srb,dtp3,2003,89.0
srb,dtp3,2004,88.0
srb,dtp3,2005,98.0
srb,dtp3,2006,92.0
srb,dtp3,2007,94.0
srb,dtp3,2008,95.0
srb,dtp3,2009,95.0
srb,dtp3,2010,91.0
srb,dtp3,2011,94.0
srb,dtp3,2012,91.0
srb,dtp3,2013,95.0
srb,dtp3,2014,93.0
srb,dtp3,2015,95.0
srb,dtp3,2016,92.0
srb,dtp3,2017,95.0
ssd,bcg,2011,75.0
ssd,bcg,2012,62.0
ssd,bcg,2013,52.0
ssd,bcg,2014,46.0
ssd,bcg,2015,43.0
ssd,bcg,2016,37.0
ssd,bcg,2017,47.0
ssd,dtp1,2011,79.0
ssd,dtp1,2012,71.0
ssd,dtp1,2013,57.0
ssd,dtp1,2014,49.0
ssd,dtp1,2015,37.0
ssd,dtp1,2016,35.0
ssd,dtp1,2017,35.0
ssd,dtp3,2011,61.0
ssd,dtp3,2012,59.0
ssd,dtp3,2013,45.0
ssd,dtp3,2014,39.0
ssd,dtp3,2015,31.0
ssd,dtp3,2016,26.0
ssd,dtp3,2017,26.0
stp,bcg,1981,95.0
stp,bcg,1982,90.0
stp,bcg,1983,86.0
stp,bcg,1984,82.0
stp,bcg,1985,75.0
stp,bcg,1986,99.0
stp,bcg,1987,88.0
stp,bcg,1988,88.0
stp,bcg,1989,94.0
stp,bcg,1990,99.0
stp,bcg,1991,99.0
stp,bcg,1992,83.0
stp,bcg,1993,77.0
stp,bcg,1994,86.0
stp,bcg,1995,95.0
stp,bcg,1996,85.0
stp,bcg,1997,70.0
stp,bcg,1998,80.0
stp,bcg,1999,81.0
stp,bcg,2000,81.0
stp,bcg,2001,92.0
stp,bcg,2002,96.0
stp,bcg,2003,99.0
stp,bcg,2004,99.0
stp,bcg,2005,98.0
stp,bcg,2006,98.0
stp,bcg,2007,98.0
stp,bcg,2008,99.0
stp,bcg,2009,99.0
stp,bcg,2010,99.0
stp,bcg,2011,99.0
stp,bcg,2012,99.0
stp,bcg,2013,97.0
stp,bcg,2014,95.0
stp,bcg,2015,97.0
stp,bcg,2016,92.0
stp,bcg,2017,94.0
stp,dtp1,1981,67.0
stp,dtp1,1982,59.0
stp,dtp1,1983,51.0
stp,dtp1,1984,73.0
stp,dtp1,1985,72.0
stp,dtp1,1986,85.0
stp,dtp1,1987,89.0
stp,dtp1,1988,91.0
stp,dtp1,1989,84.0
stp,dtp1,1990,97.0
stp,dtp1,1991,95.0
stp,dtp1,1992,87.0
stp,dtp1,1993,82.0
stp,dtp1,1994,94.0
stp,dtp1,1995,92.0
stp,dtp1,1996,87.0
stp,dtp1,1997,90.0
stp,dtp1,1998,89.0
stp,dtp1,1999,90.0
stp,dtp1,2000,89.0
stp,dtp1,2001,97.0
stp,dtp1,2002,94.0
stp,dtp1,2003,98.0
stp,dtp1,2004,99.0
stp,dtp1,2005,99.0
stp,dtp1,2006,99.0
stp,dtp1,2007,99.0
stp,dtp1,2008,99.0
stp,dtp1,2009,99.0
stp,dtp1,2010,98.0
stp,dtp1,2011,98.0
stp,dtp1,2012,98.0
stp,dtp1,2013,99.0
stp,dtp1,2014,98.0
stp,dtp1,2015,98.0
stp,dtp1,2016,97.0
stp,dtp1,2017,96.0
stp,dtp3,1981,42.0
stp,dtp3,1982,34.0
stp,dtp3,1983,26.0
stp,dtp3,1984,49.0
stp,dtp3,1985,48.0
stp,dtp3,1986,65.0
stp,dtp3,1987,72.0
stp,dtp3,1988,77.0
stp,dtp3,1989,63.0
stp,dtp3,1990,92.0
stp,dtp3,1991,87.0
stp,dtp3,1992,68.0
stp,dtp3,1993,60.0
stp,dtp3,1994,83.0
stp,dtp3,1995,79.0
stp,dtp3,1996,68.0
stp,dtp3,1997,73.0
stp,dtp3,1998,73.0
stp,dtp3,1999,78.0
stp,dtp3,2000,82.0
stp,dtp3,2001,92.0
stp,dtp3,2002,92.0
stp,dtp3,2003,94.0
stp,dtp3,2004,96.0
stp,dtp3,2005,97.0
stp,dtp3,2006,97.0
stp,dtp3,2007,97.0
stp,dtp3,2008,99.0
stp,dtp3,2009,98.0
stp,dtp3,2010,98.0
stp,dtp3,2011,96.0
stp,dtp3,2012,96.0
stp,dtp3,2013,97.0
stp,dtp3,2014,95.0
stp,dtp3,2015,96.0
stp,dtp3,2016,96.0
stp,dtp3,2017,95.0
sur,dtp1,1980,50.0
sur,dtp1,1981,52.0
sur,dtp1,1982,82.0
sur,dtp1,1983,95.0
sur,dtp1,1984,93.0
sur,dtp1,1985,94.0
sur,dtp1,1986,93.0
sur,dtp1,1987,88.0
sur,dtp1,1988,84.0
sur,dtp1,1989,89.0
sur,dtp1,1990,94.0
sur,dtp1,1991,91.0
sur,dtp1,1992,90.0
sur,dtp1,1993,91.0
sur,dtp1,1994,90.0
sur,dtp1,1995,94.0
sur,dtp1,1996,93.0
sur,dtp1,1997,95.0
sur,dtp1,1998,93.0
sur,dtp1,1999,90.0
sur,dtp1,2000,90.0
sur,dtp1,2001,90.0
sur,dtp1,2002,86.0
sur,dtp1,2003,81.0
sur,dtp1,2004,92.0
sur,dtp1,2005,93.0
sur,dtp1,2006,94.0
sur,dtp1,2007,96.0
sur,dtp1,2008,95.0
sur,dtp1,2009,91.0
sur,dtp1,2010,99.0
sur,dtp1,2011,90.0
sur,dtp1,2012,94.0
sur,dtp1,2013,91.0
sur,dtp1,2014,91.0
sur,dtp1,2015,90.0
sur,dtp1,2016,92.0
sur,dtp1,2017,90.0
sur,dtp3,1980,25.0
sur,dtp3,1981,27.0
sur,dtp3,1982,61.0
sur,dtp3,1983,85.0
sur,dtp3,1984,80.0
sur,dtp3,1985,84.0
sur,dtp3,1986,80.0
sur,dtp3,1987,71.0
sur,dtp3,1988,64.0
sur,dtp3,1989,72.0
sur,dtp3,1990,83.0
sur,dtp3,1991,75.0
sur,dtp3,1992,74.0
sur,dtp3,1993,76.0
sur,dtp3,1994,74.0
sur,dtp3,1995,84.0
sur,dtp3,1996,85.0
sur,dtp3,1997,81.0
sur,dtp3,1998,90.0
sur,dtp3,1999,85.0
sur,dtp3,2000,71.0
sur,dtp3,2001,68.0
sur,dtp3,2002,73.0
sur,dtp3,2003,75.0
sur,dtp3,2004,85.0
sur,dtp3,2005,83.0
sur,dtp3,2006,84.0
sur,dtp3,2007,84.0
sur,dtp3,2008,85.0
sur,dtp3,2009,87.0
sur,dtp3,2010,96.0
sur,dtp3,2011,86.0
sur,dtp3,2012,84.0
sur,dtp3,2013,86.0
sur,dtp3,2014,85.0
sur,dtp3,2015,89.0
sur,dtp3,2016,91.0
sur,dtp3,2017,81.0
svk,bcg,1994,98.0
svk,bcg,1995,92.0
svk,bcg,1996,96.0
svk,bcg,1997,95.0
svk,bcg,1998,93.0
svk,bcg,1999,96.0
svk,bcg,2000,94.0
svk,bcg,2001,93.0
svk,bcg,2002,98.0
svk,bcg,2003,98.0
svk,bcg,2004,98.0
svk,bcg,2005,98.0
svk,bcg,2006,98.0
svk,bcg,2007,98.0
svk,bcg,2008,98.0
svk,bcg,2009,97.0
svk,bcg,2010,98.0
svk,bcg,2011,97.0
svk,bcg,2012,90.0
svk,dtp1,1994,99.0
svk,dtp1,1995,99.0
svk,dtp1,1996,99.0
svk,dtp1,1997,99.0
svk,dtp1,1998,99.0
svk,dtp1,1999,99.0
svk,dtp1,2000,99.0
svk,dtp1,2001,99.0
svk,dtp1,2002,99.0
svk,dtp1,2003,99.0
svk,dtp1,2004,99.0
svk,dtp1,2005,99.0
svk,dtp1,2006,99.0
svk,dtp1,2007,99.0
svk,dtp1,2008,99.0
svk,dtp1,2009,99.0
svk,dtp1,2010,99.0
svk,dtp1,2011,99.0
svk,dtp1,2012,99.0
svk,dtp1,2013,99.0
svk,dtp1,2014,99.0
svk,dtp1,2015,99.0
svk,dtp1,2016,99.0
svk,dtp1,2017,99.0
svk,dtp3,1994,99.0
svk,dtp3,1995,99.0
svk,dtp3,1996,99.0
svk,dtp3,1997,99.0
svk,dtp3,1998,99.0
svk,dtp3,1999,99.0
svk,dtp3,2000,99.0
svk,dtp3,2001,99.0
svk,dtp3,2002,99.0
svk,dtp3,2003,99.0
svk,dtp3,2004,99.0
svk,dtp3,2005,99.0
svk,dtp3,2006,99.0
svk,dtp3,2007,99.0
svk,dtp3,2008,99.0
svk,dtp3,2009,99.0
svk,dtp3,2010,99.0
svk,dtp3,2011,99.0
svk,dtp3,2012,99.0
svk,dtp3,2013,98.0
svk,dtp3,2014,97.0
svk,dtp3,2015,96.0
svk,dtp3,2016,96.0
svk,dtp3,2017,96.0
svn,bcg,1992,93.0
svn,bcg,1993,99.0
svn,bcg,1994,99.0
svn,bcg,1995,99.0
svn,bcg,1996,98.0
svn,bcg,1997,97.0
svn,bcg,1998,98.0
svn,bcg,1999,96.0
svn,bcg,2000,98.0
svn,bcg,2001,98.0
svn,bcg,2002,97.0
svn,bcg,2003,97.0
svn,bcg,2004,96.0
svn,dtp1,1992,98.0
svn,dtp1,1993,98.0
svn,dtp1,1994,98.0
svn,dtp1,1995,98.0
svn,dtp1,1996,98.0
svn,dtp1,1997,97.0
svn,dtp1,1998,97.0
svn,dtp1,1999,96.0
svn,dtp1,2000,96.0
svn,dtp1,2001,96.0
svn,dtp1,2002,96.0
svn,dtp1,2003,98.0
svn,dtp1,2004,98.0
svn,dtp1,2005,98.0
svn,dtp1,2006,99.0
svn,dtp1,2007,99.0
svn,dtp1,2008,99.0
svn,dtp1,2009,98.0
svn,dtp1,2010,98.0
svn,dtp1,2011,98.0
svn,dtp1,2012,98.0
svn,dtp1,2013,98.0
svn,dtp1,2014,98.0
svn,dtp1,2015,98.0
svn,dtp1,2016,98.0
svn,dtp1,2017,98.0
svn,dtp3,1992,98.0
svn,dtp3,1993,98.0
svn,dtp3,1994,98.0
svn,dtp3,1995,98.0
svn,dtp3,1996,98.0
svn,dtp3,1997,94.0
svn,dtp3,1998,91.0
svn,dtp3,1999,92.0
svn,dtp3,2000,91.0
svn,dtp3,2001,92.0
svn,dtp3,2002,93.0
svn,dtp3,2003,95.0
svn,dtp3,2004,94.0
svn,dtp3,2005,95.0
svn,dtp3,2006,97.0
svn,dtp3,2007,97.0
svn,dtp3,2008,97.0
svn,dtp3,2009,96.0
svn,dtp3,2010,96.0
svn,dtp3,2011,96.0
svn,dtp3,2012,96.0
svn,dtp3,2013,95.0
svn,dtp3,2014,95.0
svn,dtp3,2015,95.0
svn,dtp3,2016,94.0
svn,dtp3,2017,94.0
swe,bcg,1980,3.0
swe,bcg,1981,4.0
swe,bcg,1982,6.0
swe,bcg,1983,10.0
swe,bcg,1984,16.0
swe,bcg,1985,16.0
swe,bcg,1986,14.0
swe,bcg,1987,14.0
swe,bcg,1988,14.0
swe,bcg,1989,13.0
swe,bcg,1990,13.0
swe,bcg,1991,12.0
swe,bcg,1992,13.0
swe,bcg,1993,13.0
swe,bcg,1994,13.0
swe,bcg,1995,14.0
swe,bcg,1996,14.0
swe,bcg,1997,15.0
swe,bcg,1998,16.0
swe,bcg,1999,16.0
swe,bcg,2000,16.0
swe,bcg,2001,16.0
swe,bcg,2002,16.0
swe,bcg,2003,17.0
swe,bcg,2004,18.0
swe,bcg,2005,20.0
swe,bcg,2006,21.0
swe,bcg,2007,23.0
swe,bcg,2008,23.0
swe,bcg,2009,24.0
swe,bcg,2010,27.0
swe,bcg,2011,26.0
swe,bcg,2012,24.0
swe,bcg,2013,26.0
swe,bcg,2014,25.0
swe,bcg,2015,25.0
swe,bcg,2016,25.0
swe,bcg,2017,25.0
swe,dtp1,1980,99.0
swe,dtp1,1981,99.0
swe,dtp1,1982,99.0
swe,dtp1,1983,99.0
swe,dtp1,1984,99.0
swe,dtp1,1985,99.0
swe,dtp1,1986,99.0
swe,dtp1,1987,99.0
swe,dtp1,1988,99.0
swe,dtp1,1989,99.0
swe,dtp1,1990,99.0
swe,dtp1,1991,99.0
swe,dtp1,1992,99.0
swe,dtp1,1993,99.0
swe,dtp1,1994,99.0
swe,dtp1,1995,99.0
swe,dtp1,1996,99.0
swe,dtp1,1997,99.0
swe,dtp1,1998,99.0
swe,dtp1,1999,99.0
swe,dtp1,2000,99.0
swe,dtp1,2001,99.0
swe,dtp1,2002,99.0
swe,dtp1,2003,99.0
swe,dtp1,2004,99.0
swe,dtp1,2005,99.0
swe,dtp1,2006,99.0
swe,dtp1,2007,99.0
swe,dtp1,2008,99.0
swe,dtp1,2009,99.0
swe,dtp1,2010,99.0
swe,dtp1,2011,99.0
swe,dtp1,2012,99.0
swe,dtp1,2013,99.0
swe,dtp1,2014,99.0
swe,dtp1,2015,99.0
swe,dtp1,2016,99.0
swe,dtp1,2017,99.0
swe,dtp3,1980,99.0
swe,dtp3,1981,99.0
swe,dtp3,1982,99.0
swe,dtp3,1983,99.0
swe,dtp3,1984,99.0
swe,dtp3,1985,99.0
swe,dtp3,1986,99.0
swe,dtp3,1987,99.0
swe,dtp3,1988,99.0
swe,dtp3,1989,99.0
swe,dtp3,1990,99.0
swe,dtp3,1991,99.0
swe,dtp3,1992,99.0
swe,dtp3,1993,99.0
swe,dtp3,1994,99.0
swe,dtp3,1995,99.0
swe,dtp3,1996,99.0
swe,dtp3,1997,99.0
swe,dtp3,1998,99.0
swe,dtp3,1999,99.0
swe,dtp3,2000,99.0
swe,dtp3,2001,99.0
swe,dtp3,2002,99.0
swe,dtp3,2003,99.0
swe,dtp3,2004,99.0
swe,dtp3,2005,98.0
swe,dtp3,2006,98.0
swe,dtp3,2007,98.0
swe,dtp3,2008,98.0
swe,dtp3,2009,98.0
swe,dtp3,2010,98.0
swe,dtp3,2011,98.0
